Date,MMAX,AAPL,AMZN,GOOGL,MCD,GM,TSLA,PFE,SBUX,TWTR,VZ,WYNN,KHC,JNJ,HST,HLT,FDX,DPZ,SP500,DJIA,VIXCLS,DEXJPUS,DEXUSUK,DEXUSEU
915,69.62186432,135.0080261,165.25,2075.389893,208.8202209,56.06000137,849.460022,33.4895401,103.2383957,59.86999893,51.91332245,113.3799973,31.67555809,160.1193542,13.84900665,110.22435,255.4368896,377.6205444,3911.23,31375.83,21.63,104.62,1.3796,1.2106
916,68.30371094,134.3926086,164.3289948,2086.47998,207.2926025,54.88000107,804.8200073,33.26927948,102.8982162,67.76999664,51.87556458,116.4400024,31.84469414,160.639389,14.06867313,109.2154999,253.7906494,376.7331238,3909.88,31437.8,21.99,104.67,1.385,1.2132
917,69.71808624,134.1345215,163.1065063,2088.75,207.1669006,53.5,811.6599731,32.97240448,102.8884888,68.55999756,51.53577042,114.5800018,33.39511871,159.9171295,14.57790184,109.3753204,250.734848,379.8293152,3916.38,31430.7,21.25,104.75,1.3822,1.2127
918,69.47755432,134.372757,163.885498,2095.030029,206.8091583,53.59999847,816.1199951,33.25012207,102.3442154,71.90000153,51.1582222,117.8499985,33.25416565,160.4178925,14.87744713,112.0123138,259.251709,379.7997437,3934.83,31458.4,19.97,104.94,1.3855,1.2126
919,68.31333923,132.2088318,163.4474945,2110.699951,207.9017181,53.45999908,796.2199707,33.22138977,103.1703644,73.95999908,51.11103058,121.4199982,33.22597885,158.9637604,15.58637238,113.4806442,258.0983887,372.6508484,3932.59,31522.75,21.46,105.88,1.391,1.2107
920,68.70782471,129.8761292,165.4320068,2118.620117,206.3740997,52.88999939,798.1500244,33.41292572,101.940506,71.79000092,53.79164124,122.1699982,34.78579712,159.5319214,15.63629723,111.3031235,255.3974457,371.2407532,3931.33,31613.02,21.5,105.83,1.3848,1.2042
921,69.72771454,128.7544556,166.411499,2105.810059,208.2884369,52.15999985,787.3800049,33.09689713,102.4578323,72.26000214,53.78219986,119.8700027,36.60871506,159.608963,16.0057373,113.9900589,251.9867554,371.8817139,3913.97,31493.34,22.49,105.69,1.3956,1.2078
922,70.3723526,128.9132538,162.4949951,2088.810059,205.2042236,52.56999969,781.2999878,32.98197937,100.8961258,72.27999878,53.28194809,123.6600037,35.21802902,156.9510345,16.71466255,116.776886,251.010849,366.2808838,3906.71,31494.32,22.05,105.58,1.4025,1.2136
923,70.69949341,125.0717697,159.0370026,2054.26001,205.0301666,51.97999954,714.5,32.8095932,99.3734436,70.48999786,53.28194809,126.75,34.98312378,156.8541718,16.6647377,119.82341,251.0404205,360.0687561,3876.5,31521.69,23.45,105.06,1.4077,1.2155
924,69.47755432,124.9328156,159.7250061,2060.120117,204.3146973,51.11000061,698.8400269,32.47441101,98.94398499,73.16999817,53.82939529,136.4799957,34.87975693,155.4684753,16.56488991,121.811142,251.0010071,361.6266785,3881.37,31537.35,23.11,105.21,1.4092,1.2142
925,71.52693939,124.4265671,157.9765015,2083.810059,206.200058,52.90000153,742.0200195,32.32118988,101.8819427,71.91999817,53.9143486,134.2100067,35.33079529,157.5518494,17.0940876,127.115097,256.3536377,359.5066833,3925.43,31961.86,21.34,105.91,1.4106,1.2143
926,70.09332275,120.0986938,152.8580017,2015.949951,203.956955,50.59999847,682.2199707,32.38822174,100.9937286,74.58999634,53.32913971,128.6600037,35.02070618,157.716568,16.3352375,122.8399734,250.5968628,334.2734375,3829.34,31402.01,28.89,106.22,1.4105,1.2229
927,70.45895386,120.3667068,154.6464996,2021.910034,200.5327148,51.33000183,675.5,32.07219315,105.4445953,77.05999756,52.19648361,131.7299957,34.18442154,153.5498199,16.56488991,123.5391769,250.8728485,341.678772,3811.15,30932.37,27.95,106.64,1.3947,1.2093
928,71.01699066,126.8485947,157.3070068,2069.659912,202.5853271,52.54000092,718.4299927,32.26372528,104.312355,77.62999725,52.25312042,131.7899933,34.85157013,154.383194,16.39514732,123.6190872,258.3546753,340.2489319,3901.82,31535.51,23.35,106.68,1.3938,1.2054
929,69.77581024,124.1982651,154.7265015,2064.47998,202.9938812,54.11000061,686.4400024,32.09134674,104.6344452,73.66999817,51.89444733,133,35.0676918,154.0924683,15.98576736,124.1085281,255.9001923,338.2275696,3870.29,31391.52,24.1,106.75,1.3962,1.2079
930,73.06640625,121.1608047,150.25,2011.410034,200.2214203,52.66999817,653.2000122,32.93409348,103.6779099,70.86000061,52.27199936,135.6199951,35.68785858,151.3792419,16.20543289,122.9897995,255.0820007,328.0909119,3819.72,31270.09,26.67,106.92,1.3978,1.2073
931,68.9002533,119.245018,148.8784943,2033.930054,199.2680817,51.83000183,621.4400024,32.75214386,102.3797379,66.75,51.72454453,132.8899994,34.96432495,148.3268585,15.81602478,120.5825424,246.7327271,325.9215698,3768.47,30924.14,28.57,107.58,1.3999,1.2045
932,70.60327911,120.5255127,150.022995,2097.070068,201.7292328,53.75,597.9500122,32.93409348,102.6823196,66.94999695,52.85720062,133.3200073,35.56570435,151.2629547,15.7760849,122.7301025,254.283432,325.6355896,3841.94,31496.3,24.66,108.24,1.3817,1.1914
933,71.73862457,115.5028,147.5975037,2007.5,203.4219208,54.97999954,563,32.89578247,102.5163879,63.47999954,53.60287094,133.7400055,36.33621216,152.5226593,16.41511726,125.2672119,248.4029541,328.8599854,3821.35,31802.44,25.47,108.92,1.381,1.1849
934,72.30630493,120.1979446,153.1425018,2040.359985,202.8771515,54.65000153,673.5800171,32.99155807,104.0000153,67.51999664,53.04597473,134,36.76845551,152.8133698,16.42510223,123.9786758,254.9060669,349.143219,3875.44,31832.74,24.03,108.64,1.3884,1.1885
935,72.09461975,119.096138,152.8820038,2036.189941,207.5076599,56.83000183,668.0599976,33.45123291,105.2005768,64.83000183,53.87659073,134.8399963,37.12552261,154.2184296,16.51496506,124.3682327,257.3768616,352.9395142,3898.81,32297.02,22.56,108.58,1.3899,1.19
936,74.326828,121.0615463,155.6795044,2100.540039,205.8150177,56.33000183,699.5999756,33.24054337,104.7515869,68.45999908,52.3946991,137.9199982,36.51799774,154.2087402,16.90437508,124.5180588,265.3525391,353.3733521,3939.34,32485.59,21.91,108.44,1.398,1.1978
937,73.8746109,120.1383896,154.4745026,2050,206.5640564,59.25999832,693.7299805,33.4608078,105.2298508,68.09999847,52.5079689,137.0500031,36.1762619,154.6545105,17.20392036,125.9564209,267.042572,357.0116272,3943.34,32778.64,20.69,108.87,1.3925,1.1952
938,72.55645752,123.0765839,154.0839996,2054.439941,214.4631805,57.93999863,707.9400024,33.91090775,106.2937698,70.27999878,52.51740646,139.8000031,36.57494736,155.4490967,17.97275543,127.115097,263.7613831,358.8505554,3968.94,32953.46,20.03,109.11,1.3866,1.1917
939,72.62380981,124.6449432,154.5930023,2083.889893,213.8795319,57.11999893,676.8800049,34.31312943,108.6753769,69.25,52.51740646,137.5700073,36.77429581,156.3696594,17.69317818,123.8188553,257.7524109,361.8560486,3962.71,32825.95,19.79,109.01,1.3892,1.1895
940,75.02921295,123.8409119,156.786499,2082.219971,218.013916,60.04999924,701.8099976,34.27482986,107.8164368,70.19999695,52.62123108,140,37.09703827,155.7882538,18.39212036,126.9952316,262.7335205,359.1273499,3974.12,33015.37,19.23,109.22,1.3888,1.1905
941,71.07474518,119.6420746,151.3995056,2021.339966,216.8368073,59.27000046,653.1599731,34.25567245,105.0444107,66.72000122,53.14980316,135.6499939,36.96414185,155.4975433,17.96277046,125.4969406,260.4307556,359.6908569,3915.46,32862.3,21.58,108.97,1.3938,1.1926
942,71.80597687,119.1060562,153.7480011,2026.959961,216.389328,59.81999969,654.8699951,34.02583313,103.7950363,66.23000336,53.0837326,135.4799957,37.15399933,155.0808716,17.79302788,124.2483673,276.3129272,359.5722656,3913.1,32627.97,20.95,108.85,1.3872,1.1909
943,73.06640625,122.4810104,155.5435028,2030.689941,218.9477997,58.09999847,670,34.47593307,104.9955978,65.20999908,53.4140892,132.8699951,37.54319382,155.5266113,17.53342056,122.7800369,270.8179016,365.128479,3940.59,32731.2,18.88,108.67,1.3856,1.1932
944,70.47457123,121.6372681,156.875,2041.329956,218.2668304,56.15999985,662.1599731,33.86302567,103.7071915,64.26999664,53.7161293,125.1500015,36.94516373,155.3812561,16.83448219,118.7646179,263.6921692,370.1705627,3910.52,32423.15,20.3,108.61,1.3795,1.1872
945,69.24175262,119.2053146,154.3535004,2032.530029,217.9555511,55.81000137,630.2700195,34.1024437,102.4578323,62.06000137,53.81051636,125.1800003,36.29017258,156.8929291,17.04416275,118.3650742,265.1548767,362.0636292,3889.14,32420.06,21.2,108.81,1.3723,1.1831
946,70.84344482,119.7016296,152.3130035,2032.459961,218.1014557,56.59999847,640.3900146,34.15990067,104.7808609,61.20000076,54.15975189,128.1000061,37.21095657,156.9510498,16.98425484,120.2629089,270.9760437,363.4279785,3909.52,32619.48,19.81,109.13,1.3722,1.1777
947,73.79444885,120.3170624,152.6015015,2024.72998,219.0839844,56.52000046,618.710022,34.71534729,107.2698441,61.25999832,54.91485977,127.4300003,37.99883652,159.8193359,17.16398239,120.9820938,278.0523987,367.619873,3974.54,33072.88,18.86,109.55,1.3794,1.1798
948,73.02757263,120.4957428,153.786499,2045.790039,221.1657715,55.93999863,611.289978,35.06968689,106.5182571,62.93999863,55.52837753,123.5,38.7107811,160.894928,16.89439011,118.9144516,275.9571838,367.8570862,3971.09,33171.37,20.74,109.73,1.3793,1.1779
949,73.48381805,119.016716,152.7644958,2046.469971,218.8602142,58.50999832,635.6199951,34.58127975,107.6309814,62.99000168,55.30184555,125.4499969,38.23615646,159.8968658,17.27381325,121.9210129,282.5788879,363.9519653,3958.55,33066.96,19.61,110.19,1.3729,1.1724
950,74.50308228,121.250145,154.7039948,2062.52002,218.0430908,57.45999908,667.9299927,34.69619751,106.6549149,63.63000107,54.88653946,125.3700027,37.9703598,159.257309,16.82449532,120.7823181,280.7208557,363.6158142,3972.89,32981.55,19.4,110.61,1.3795,1.1743
951,76.19212341,122.0938721,158.0500031,2129.780029,219.0839844,57.79999924,661.75,34.76322937,106.7622833,63.83000183,55.02812195,128.1000061,37.99883652,157.7844086,17.08410263,121.5114899,280.2266846,369.142395,4019.87,33153.21,17.33,110.61,1.3825,1.1772
952,76.88134003,124.9725189,161.3365021,2218.959961,222.6249695,61.04000092,691.0499878,34.74407578,108.3630295,64.23999786,55.56613159,131.0700073,38.26463699,158.3658142,17.27381325,125.2572174,278.2797241,367.4221497,4077.91,33527.19,17.91,110.08,1.3907,1.181
953,76.41539764,125.2802353,161.1909943,2209.26001,225.6017303,61.93999863,691.6199951,34.52381516,110.4420624,67,55.79266357,136.3699951,38.63484573,158.3270721,17.30377007,126.5157852,278.8727112,376.3594971,4073.94,33430.24,18.12,109.83,1.3849,1.1852
954,76.64837646,126.9577866,163.9694977,2239.030029,226.2827148,60.83000183,670.9699707,34.38973999,110.4811096,68.98999786,55.68883514,132.6799927,38.57788849,158.5402374,17.49348259,124.378212,275.8484497,377.9611206,4079.95,33446.26,17.16,109.67,1.3757,1.189
955,77.65792084,129.3996582,164.9649963,2250.429932,223.9868927,60.09000015,683.7999878,34.43762589,110.3346939,71.22000122,54.9523201,133.4900055,38.73926163,157.9200897,17.51345253,124.6079559,281.1161804,379.5627441,4097.17,33503.57,16.95,109.25,1.3739,1.1904
956,78.17241669,132.0202179,168.6100006,2270.669922,225.1834259,60.15999985,677.0200195,35.05053329,110.4713364,71.19000244,54.84738159,131.3899994,38.10325623,156.2533722,17.31375504,124.2084122,283.2311096,385.9197693,4128.8,33800.6,16.69,109.64,1.3734,1.1897
957,77.57056427,130.2731934,168.9694977,2244.620117,224.6775665,59.65999985,701.9799805,35.40486526,111.0862579,70.86000061,54.89508057,129.9400024,38.63484573,156.6312866,17.2238903,125.137352,287.3919678,386.186676,4127.99,33745.4,16.91,109.43,1.3741,1.1907
958,77.63851929,133.4396667,170,2254.429932,225.0278015,58.49000168,762.3200073,35.58682251,112.5991669,72.44999695,54.97140121,129.8200073,38.84368134,154.5382233,17.16398239,125.9664078,287.4907837,390.4478149,4141.59,33677.27,16.65,109.19,1.3742,1.1939
959,77.92972565,131.0573578,166.6499939,2241.909912,224.0452728,58.47999954,732.2299805,35.5963974,112.4039612,69.73999786,55.04772949,129.0500031,38.22665787,154.9645844,17.40361786,126.3759384,284.4468079,386.2064819,4124.66,33730.89,16.99,108.93,1.379,1.1974
960,78.9489975,133.50914,168.9544983,2285.25,224.9888611,58.61000061,738.8499756,36.00819016,113.8680649,71.70999908,55.04772949,127.9199982,38.96708679,155.4199982,17.53342056,127.1350708,287.7971497,388.5298157,4170.42,34035.99,16.57,108.78,1.3781,1.1964
961,79.66733551,133.1716766,169.9720001,2282.75,226.7399139,58.70999908,739.7800293,36.93713379,115.507843,70.12000275,55.6010704,127.2799988,38.91962433,157.2126923,17.45354271,127.9042053,284.2293701,390.348938,4185.47,34200.67,16.25,108.78,1.3826,1.198
962,79.91971588,133.8466644,168.6004944,2289.76001,225.5044556,57.88000107,714.6300049,37.28188705,114.7855606,67.94000244,55.70600891,126.2799988,38.87215805,157.6487732,17.37366295,125.7866135,279.9400635,393.4433899,4163.26,34077.63,17.29,108.09,1.3977,1.2028
963,79.99737549,132.1294098,166.7344971,2279.01001,226.6717987,55.77000046,718.9899902,37.37765884,113.4873886,65.69999695,55.70600891,121.6399994,38.94809723,161.3213043,16.91436005,122.0808411,277.0640564,393.5323792,4134.94,33821.3,18.68,108.07,1.3955,1.2045
964,81.42433167,132.51651,168.1009979,2278.350098,225.9421997,57.49000168,744.1199951,37.85649109,113.9461441,67.33000183,55.46749878,125.9899979,39.47019196,161.427887,17.32374001,123.7689133,275.0083923,390.3192444,4173.42,34137.31,17.5,108.09,1.3936,1.2033
965,81.61847687,130.9680176,165.4519958,2252.52002,226.6231689,56.65999985,719.6900024,37.00416565,113.1457672,64.30999756,54.64702988,124.3799973,38.8911438,160.0615845,17.06413269,125.3571014,273.3084717,394.2343445,4134.98,33815.9,18.71,108.17,1.3851,1.2012
966,86.54005432,133.3304901,167.0440063,2299.929932,228.1990967,57.52999878,729.4000244,37.02331924,114.7465134,67.01999664,54.66611099,124.1500015,38.35955811,160.3910828,17.26383018,127.2549438,274.4944763,393.1962585,4180.17,34043.49,17.33,107.94,1.3845,1.2069
967,90.53943634,133.7275391,170.4499969,2309.929932,225.99086,58.20999908,738.2000122,37.04247665,113.1457672,66.72000122,54.32265854,125,38.09376526,159.0344238,17.40361786,127.4247437,272.5375977,395.6678467,4187.62,33981.57,17.64,108.12,1.389,1.2083
968,91.47132874,133.3999786,170.8715057,2290.97998,228.5882111,58.97000122,704.7399902,36.82221222,113.3702545,66.01000214,53.73116302,127.75,38.06528854,158.1235657,17.92283249,129.861969,284.1502991,396.4785767,4186.72,33984.93,17.56,108.56,1.3908,1.2079
969,92.41292572,132.595932,172.9250031,2359.040039,226.08815,58.54999924,694.4000244,37.16697311,109.7100067,65.69999695,53.83610535,130.2700043,38.08427048,156.9607391,18.25233269,128.9629974,284.0317383,399.3654175,4183.18,33820.38,17.28,108.81,1.3917,1.2098
970,93.99521637,132.4966583,173.565506,2392.76001,228.8119965,56.56999969,677,36.96586227,111.8866272,65.08999634,54.68519211,129.0299988,39.56986618,159.111969,18.40210533,130.2415314,292.6003418,411.2589111,4211.47,34060.36,17.61,108.94,1.3956,1.211
971,90.12202454,130.4915466,173.3710022,2353.5,229.6582947,57.22000122,709.4400024,37.01374435,111.7499847,55.22000122,55.1335907,128.3999939,39.19490814,157.6875153,18.13251305,128.5534515,286.917572,417.5466919,4181.17,33874.85,18.61,109.33,1.3838,1.203
972,88.91832733,131.5635986,169.3244934,2343.080078,229.1524658,57.15000153,684.9000244,38.1437912,112.9505463,54.58000183,55.25761032,128.8600006,39.85939026,160.0906677,18.04264832,128.5234985,300.9911499,428.6690369,4192.66,34113.23,18.31,109.08,1.3913,1.2059
973,85.8896637,126.9081421,165.5935059,2306.830078,227.498703,55.34000015,673.5999756,38.25871277,111.3790817,54.40000153,55.906353,124.3499985,40.21061707,162.5713501,17.54340553,128.1039734,300.7243347,429.0644836,4164.66,34133.03,19.48,109.34,1.3873,1.2014
974,85.84113312,127.1563187,163.5269928,2314.77002,228.6465912,57.58000183,670.9400024,38.27786636,110.7641602,53.56000137,55.99221802,127.8099976,40.31503677,161.8930359,17.50346756,122.4803848,302.9480286,426.9883118,4167.59,34230.34,19.15,109.27,1.3913,1.2003
975,87.35546112,128.7842255,165.3184967,2337.350098,228.4714813,58.72000122,663.539978,37.90068817,111.9940109,53.81000137,56.56464005,122.7799988,40.9320488,162.5422821,17.0940876,120.6324844,307.3262329,425.1494141,4201.62,34548.53,18.39,109.17,1.388,1.2049
976,88.87949371,129.4703217,164.5805054,2351.929932,228.4520264,58.99000168,672.3699951,38.27787018,111.6035843,53.79000092,56.02084351,126.2900009,41.27378082,163.2787323,17.5533905,123.2994537,311.0126953,427.5617065,4232.6,34777.76,16.69,108.52,1.4,1.2165
977,87.35546112,126.1293869,159.5245056,2291.75,230.6602936,57.40999985,629.039978,38.54864883,111.564537,51.81000137,56.78406906,125.7300034,41.40667725,164.993866,17.08410263,121.4415665,305.6559753,426.1776428,4188.43,34742.82,19.66,108.7,1.4153,1.217
978,84.85177612,125.1947403,161.1954956,2270.060059,227.498703,55.72999954,617.2000122,38.05543137,110.832489,52.88000107,55.84911346,125,41.06020355,163.6469421,16.96428299,121.6912842,302.0684509,417.5466919,4152.1,34269.16,21.84,108.53,1.4149,1.2169
979,82.55345154,122.0725708,157.5970001,2200.25,221.7397156,53.75999832,589.8900146,38.38424301,107.5888443,50.70000076,55.72509384,120.9100037,40.74219131,162.9880219,16.48501015,118.1553116,292.5509644,420.6115112,4063.04,33587.66,27.59,109.53,1.4081,1.2074
980,85.21363068,124.2600784,158.0735016,2229.040039,223.5199585,54.59999847,571.6900024,38.78075027,108.2748108,50.11000061,56.10670853,122.4199982,41.59653091,164.6934814,16.67472458,120.0231857,299.8546143,417.6060486,4112.5,34021.45,23.13,109.56,1.4033,1.207
981,95.81520844,126.7259827,161.1450043,2278.379883,225.4169159,56,589.7399902,38.70338821,108.9705734,51.72999954,55.99221802,126.6699982,41.51109695,164.9454193,17.30377007,123.4692535,305.8141479,422.4405212,4173.85,34382.13,18.81,109.37,1.4096,1.2141
982,101.9375305,125.552681,163.5195007,2288.919922,225.3779907,56.04000092,576.8300171,38.79042435,108.7549973,52.59999847,55.27669144,124.7300034,41.57754135,165.1101685,17.35369301,121.5714188,305.6461487,427.9472656,4163.29,34327.79,19.72,109.17,1.4127,1.2155
983,98.94482422,124.1407623,161.6139984,2262.469971,225.6211853,55.88999939,577.8699951,38.73239899,108.8431778,53.18999863,54.55162811,126.1399994,41.46837997,165.1683044,17.32374001,120.6524658,302.4736328,427.9472656,4127.83,34060.66,21.34,109.01,1.4184,1.2203
984,97.37023926,123.9816666,161.5899963,2271.5,223.8896027,55.52999878,563.460022,38.51963806,107.4712524,52.91999817,54.30358124,126.3000031,41.3592186,164.8097687,16.98425484,120.4327164,304.3316345,427.0476685,4115.68,33896.04,22.18,108.76,1.4169,1.2216
985,94.69049835,126.5867767,162.3840027,2306.949951,225.8643799,55.50999832,586.7800293,38.80009842,109.1763763,54.70999908,54.1795578,126.6299973,41.64399338,165.7690735,16.94431305,120.4427032,305.4385986,424.0718079,4159.12,34084.15,20.67,108.79,1.4182,1.2225
986,91.85428619,124.7174606,160.154007,2294.129883,224.9499512,56.72000122,580.8800049,38.6356926,108.6961975,54.45000076,54.29404068,127.3600006,41.89080429,165.6625061,16.91436005,120.8422546,305.9821777,422.7964478,4155.86,34207.84,20.15,108.94,1.4158,1.2178
987,95.99125671,126.3779755,162.2494965,2361.040039,225.6017303,56.59999847,606.4400024,38.50029755,110.2641144,57.06000137,54.36082077,129.4600067,42.26101303,166.2962952,16.98425484,123.4492722,308.1959839,416.1230774,4197.05,34393.98,18.4,108.81,1.4147,1.221
988,91.44351959,126.1791153,162.9524994,2362.870117,225.8254852,56.75999832,604.6900024,38.03609085,110.3719025,57,53.88380432,129.0299988,41.90979004,165.8379822,16.7645874,123.6590424,304.9839172,416.2615051,4188.13,34312.46,18.84,108.95,1.4123,1.2233
989,94.66116333,126.1293869,163.2579956,2380.310059,226.0297699,58.08000183,619.1300049,37.63957596,110.5874939,57.84999847,53.76932526,132.4499969,41.93826294,164.8531952,17.03417778,126.0762863,307.1187134,415.9154358,4195.99,34323.05,17.36,109.1,1.4129,1.2204
990,94.30908203,124.5683136,161.5054932,2362.679932,228.4714813,59.77000046,630.8499756,37.37845993,111.2342682,58.08000183,53.70254135,132.6699982,41.6029892,164.5996704,17.10407066,126.1262207,311.9021301,419.1582336,4200.88,34464.64,16.74,109.81,1.4172,1.2194
991,93.64404297,123.9021225,161.1535034,2356.850098,228.7845154,59.31000137,625.2199707,37.45582581,111.5968399,58,53.89334869,131.8699951,41.75625992,165.028717,17.14401245,125.1273575,311.1312561,422.0252991,4204.11,34529.45,16.76,109.83,1.4188,1.2194
992,96.08905792,123.5739899,160.9324951,2381.179932,228.1486969,59.65000153,623.9000244,37.23339462,111.0676727,57.43999863,53.78840637,135.6100006,42.0053215,161.4014893,17.64325523,126.4658356,307.2175293,418.1992188,4202.04,34575.31,17.9,109.43,1.4168,1.2241
993,95.87389374,124.349556,161.6994934,2370.590088,228.6768951,59.65000153,605.1199951,37.51385498,110.7344818,57.15999985,54.04598999,134.6499939,42.23522568,162.0547485,17.67321014,125.0274734,302.9875793,421.362915,4208.12,34600.38,17.48,109.59,1.4177,1.2213
994,95.4240036,122.8382034,159.3504944,2347.580078,227.3759308,63.45999908,572.8400269,37.68793106,108.892189,57.00999832,54.36082077,129.0800018,42.13943481,161.8987579,17.40361786,122.9897995,302.7305908,420.2951355,4192.85,34577.04,18.04,110.28,1.4099,1.2122
995,96.93992615,125.1748505,160.3110046,2393.570068,228.2856445,63.36999893,599.0499878,37.86200714,109.7447357,59,54.66611099,128.1600037,42.11069107,161.8305054,17.45354271,124.6079559,298.5895386,426.2467957,4229.89,34756.39,16.42,109.42,1.4175,1.2173
996,96.48025513,125.1847916,159.9004974,2402.300049,226.6325378,63.22999954,605.1300049,37.70727921,109.0979767,59.63000107,54.57071304,129.1000061,42.03405762,160.7286835,17.77305794,124.7577896,299.7953186,432.9498901,4226.52,34630.24,16.42,109.25,1.4179,1.22
997,98.61230469,126.0200195,163.2055054,2398.439941,227.5617828,63.91999817,603.5900269,37.57188034,109.2841568,58.81000137,54.52301025,128.0500031,41.93826675,159.3148499,18.07260513,127.6944351,299.0441895,438.328125,4227.26,34599.82,17.07,109.47,1.4146,1.218
998,97.14530182,126.4078064,164.0574951,2407.939941,226.4173126,62.77000046,598.7800293,38.50029755,109.1567688,59.70999908,54.42760849,126.6699982,41.22939682,161.4599915,17.78304291,126.306015,289.6848145,437.6854858,4219.55,34447.14,17.89,109.61,1.4124,1.2184
999,95.31642151,125.3936005,167.4824982,2435.129883,229.4692078,61.34000015,610.1199951,39.34167862,109.9603348,60.29999924,54.70427322,126.1699982,41.14318466,162.9128265,17.9827404,126.4458542,289.4179993,443.3405762,4239.18,34466.24,16.1,109.49,1.4165,1.2173
1000,94.64159393,126.6265488,167.341507,2430.199951,231.7581329,61.49000168,609.8900146,38.82911301,110.3033066,60.5,54.69473648,127.1699982,41.59341049,160.8456879,17.8828907,128.463562,292.6300354,447.8191833,4247.44,34479.6,15.65,109.75,1.4114,1.2101
1001,92.57801819,129.7387543,169.1934967,2448.909912,231.8070526,60.79000092,617.6900024,38.32621765,110.1955109,60.83000183,54.55162811,124.9499969,41.01865005,161.2454681,17.64325523,128.463562,289.5662231,443.9950867,4255.15,34393.75,16.39,109.98,1.4116,1.2126
1002,91.87384796,128.9035492,169.1564941,2428.389893,231.1908112,60.81000137,599.3599854,38.28753281,109.6467438,60.22999954,54.65657806,125.4000015,40.96117401,160.3874359,17.72313309,129.102829,295.8024902,441.6173706,4246.59,34299.33,17.02,110.12,1.4073,1.212
1003,90.6513443,129.4106445,170.7624969,2415.449951,230.4376221,61.75999832,604.8699951,38.00707626,109.1273651,59.93000031,54.03645325,125.4499969,40.14693451,160.3289032,17.93281555,126.7854767,291.2365112,443.4303589,4223.7,34033.67,18.15,109.88,1.411,1.2119
1004,86.86645508,131.0413208,174.4620056,2434.870117,228.7747192,60.08000183,616.5999756,38.18115234,109.1567688,60.70999908,53.93150711,125.3000031,39.59133911,161.0992126,17.77305794,126.0962601,284.2095947,452.9510498,4221.86,33823.45,17.75,110.28,1.3916,1.1911
1005,83.42388153,129.7188873,174.3450012,2402.219971,224.6076965,58.75999832,623.3099976,37.5331955,107.5006409,60.84999847,53.25414276,124.4400024,38.79624939,157.9400177,17.11405563,123.5791321,281.9859009,455.913269,4166.45,33290.08,20.7,110.21,1.3817,1.1872
1006,83.43365479,131.5484467,172.697998,2436.25,227.8161011,59.29999924,620.8300171,38.12312698,108.7451859,61.95999908,53.79794312,127.6100006,39.11236954,159.7536316,17.60331345,126.5956879,289.7342834,455.1900635,4224.79,33876.97,17.89,110.22,1.3915,1.1909
1007,82.64147949,133.2188721,175.2720032,2446.610107,228.7747192,59.24000168,623.710022,38.30687332,109.6075439,63.77999878,53.778862,126.7600021,38.84414291,159.5391235,17.47351265,125.9564209,294.2113647,455.5466919,4246.44,33945.58,16.66,110.75,1.3921,1.191
1008,82.89575958,132.9404907,175.1909943,2442.540039,228.1486969,60.11999893,656.5700073,37.76530075,109.3233566,66.48999786,53.49265289,125.9499969,38.45138931,158.573822,17.58334541,125.5368958,293.8950806,452.505249,4241.84,33874.24,16.32,110.86,1.3977,1.195
1009,84.48989868,132.6521301,172.4539948,2450,228.2367401,60.04000092,679.8200073,37.90068817,109.7447357,68.25,53.778862,124.1500015,38.67171478,159.2953491,17.60331345,124.3682327,300.1412354,455.5368042,4266.49,34196.82,15.97,110.91,1.3907,1.1927
1010,84.59748077,132.3538513,170.072998,2450.169922,227.3465881,60.29999924,671.8699951,37.69760513,110.7736893,67.93000031,53.78840637,124.0599976,38.97825241,160.1144104,17.54340553,124.3382645,289.2527466,453.7238159,4280.7,34433.84,15.62,110.78,1.3899,1.194
1011,84.31386566,134.0143585,172.1945038,2450.719971,226.0456238,58.63999939,688.7199707,37.83299637,109.9897232,68.29000092,53.59759521,120.7600021,39.16026306,159.9291534,16.92434502,120.5825424,291.2738953,459.222229,4290.61,34283.27,15.76,110.5,1.3895,1.1938
1012,85.75153351,135.555542,172.4069977,2445.449951,225.3413239,58.83000183,680.7600098,37.81365585,110.0191269,69,53.27322388,121.6399994,38.87288666,159.9389038,16.89439011,118.8145599,295.1378784,459.1430054,4291.8,34292.29,16.02,110.53,1.3845,1.1905
1013,85.99602509,136.1819763,172.0079956,2441.790039,225.9477997,59.16999817,679.7000122,37.8716774,109.5683441,68.80999756,53.45448685,122.3000031,39.06446838,160.6311798,17.06413269,120.4826584,295.573822,462.1547241,4297.5,34502.51,15.83,111.05,1.3806,1.1848
1014,84.71485138,136.4902039,171.6484985,2448.889893,227.1998749,59.11000061,677.9199829,38.25852203,111.1362686,68.11000061,53.70254135,122.4000015,38.7866745,161.820755,17.29378319,123.479248,296.3565369,461.6890869,4319.94,34633.53,15.48,111.56,1.378,1.1857
1015,85.11582947,139.164917,175.548996,2505.149902,228.5301819,58.95999908,678.9000244,38.42292786,112.6649857,69.19999695,53.84564209,121.5,38.68130112,164.7654419,17.2238903,126.6656113,296.6141052,469.8327026,4352.34,34786.35,15.07,111.28,1.3795,1.1848
1016,83.74662018,141.2132111,183.7870026,2523.800049,227.6693726,57.45999908,659.5800171,37.99740601,113.4097595,70.20999908,53.81702423,116.9000015,37.98200607,163.7806244,16.70467758,125.6867294,291.8881531,472.1806641,4343.54,34577.37,16.44,110.66,1.3792,1.1816
